"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2017,7755975,20148,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_VA0340000_NIBRS",26595872,0
2017,7778613,20148,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_VA0340000_NIBRS",26595895,0
2017,7795789,20148,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_VA0340000_NIBRS",26589429,0
2017,7813709,20148,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_VA0340000_NIBRS",26600418,0
2017,7843040,20148,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_VA0340000_NIBRS",26595943,0
2017,7476111,20130,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_VA0290200_NIBRS",26527193,0
2017,7531112,20130,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_VA0290200_NIBRS",26531306,0
2017,7557395,20130,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_VA0290200_NIBRS",16896950,0
2017,7639672,20130,4,2017,"I",01-APR-04,"Y","F","C","2017_04_VA0290200_NIBRS",20234686,0
2017,7666226,20130,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_VA0290200_NIBRS",26454395,0
2017,7692314,20130,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_VA0290200_NIBRS",26599687,0
2017,7719772,20130,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_VA0290200_NIBRS",26595481,0
2017,7755970,20130,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_VA0290200_NIBRS",26515328,0
2017,7778587,20130,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_VA0290200_NIBRS",26531337,0
2017,7795752,20130,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_VA0290200_NIBRS",26599767,0
2017,7813698,20130,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_VA0290200_NIBRS",26595483,0
2017,7843021,20130,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_VA0290200_NIBRS",26589018,0
2017,7476628,20239,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_VA0600300_NIBRS",26481429,0
2017,7532968,20239,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_VA0600300_NIBRS",18240082,0
2017,7477998,20460,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_VA1220000_NIBRS",26640487,0
2017,7533829,20460,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_VA1220000_NIBRS",26642508,0
2017,7561158,20460,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_VA1220000_NIBRS",26640707,0
2017,7644803,20460,4,2017,"I",01-APR-04,"Y","F","C","2017_04_VA1220000_NIBRS",26640820,0
2017,7668844,20460,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_VA1220000_NIBRS",26640943,7
2017,7697319,20460,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_VA1220000_NIBRS",26647006,0
