N,DATA_YEAR,ARRESTEE_ID,INCIDENT_ID,ARREST_DATE,MULTIPLE_INDICATOR,AGE_NUM,SEX_CODE,ARREST_TYPE_NAME,OFFENSE_NAME,CRIME_AGAINST,OFFENSE_CATEGORY_NAME,OFFENSE_GROUP,RACE_DESC,AGENCY_ID,NIBRS_MONTH_ID,SUBMISSION_DATE,INCIDENT_DATE,INCIDENT_HOUR
11895,2017,27842147,95011315,02-AUG-17,N,40,M,Taken INTO Custody,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,510,7527297,20-AUG-18,28-FEB-17,1
11896,2017,27842881,95013007,02-AUG-17,C,22,M,On View,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,White,512,7847987,20-AUG-18,02-AUG-17,22
11897,2017,27843420,95014454,02-APR-17,N,33,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,520,7848045,20-AUG-18,02-APR-17,19
11898,2017,27845160,95018857,15-JAN-17,N,20,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,543,7510350,20-AUG-18,15-JAN-17,4
11899,2017,27845846,95020590,27-JUN-17,N,43,M,On View,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,560,7666299,20-AUG-18,23-JUN-17,8
11900,2017,27847291,95024609,21-MAR-17,N,44,F,On View,Theft From Building,Property,Larceny/Theft Offenses,A,Black or African American,579,7848285,20-AUG-18,21-MAR-17,13
11901,2017,27847402,95024963,13-MAY-17,N,19,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,579,7848287,20-AUG-18,13-MAY-17,13
11902,2017,27847600,95025422,28-JUL-17,N,50,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,579,7848289,20-AUG-18,28-JUL-17,13
11903,2017,27882476,95125646,10-AUG-17,N,23,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,774,7851330,20-AUG-18,10-AUG-17,0
11904,2017,27882921,95127755,19-JUL-17,C,18,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,770,7851338,20-AUG-18,17-JUL-17,3
11905,2017,27877206,95108619,26-AUG-17,N,15,F,Taken INTO Custody,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,728,7849194,20-AUG-18,26-AUG-17,14
11906,2017,27877354,95109072,28-AUG-17,N,21,F,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,728,7849194,20-AUG-18,28-AUG-17,15
11907,2017,27850340,95031867,31-AUG-17,N,58,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,575,7848303,20-AUG-18,31-AUG-17,16
11908,2017,27850968,95033653,12-AUG-17,N,53,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,593,7848578,20-AUG-18,12-AUG-17,10
11909,2017,27851021,95033827,12-JUL-17,N,21,F,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,25307,7848584,20-AUG-18,12-JUL-17,0
11910,2017,27852542,95037855,29-JUL-17,N,26,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,608,7848640,20-AUG-18,28-JUL-17,21
11911,2017,27853678,95040668,09-AUG-17,C,25,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,609,7666372,20-AUG-18,13-JUN-17,8
11912,2017,27860967,95059659,05-AUG-17,N,19,M,Taken INTO Custody,Robbery,Property,Robbery,A,Black or African American,673,7848920,20-AUG-18,29-JUL-17,1
11913,2017,27860970,95059659,10-AUG-17,N,20,M,Taken INTO Custody,Robbery,Property,Robbery,A,Black or African American,673,7848920,20-AUG-18,29-JUL-17,1
11914,2017,27863011,95065146,02-AUG-17,C,29,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,716,7849184,20-AUG-18,02-AUG-17,20
11915,2017,27863525,95066309,25-JUL-17,N,35,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,726,7688765,20-AUG-18,25-JUL-17,10
11916,2017,27863772,95066979,16-AUG-17,M,33,M,Taken INTO Custody,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,726,7849204,20-AUG-18,16-AUG-17,13
11917,2017,27863774,95066979,16-AUG-17,N,27,M,Taken INTO Custody,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,726,7849204,20-AUG-18,16-AUG-17,13
11918,2017,27864631,95069536,05-AUG-17,N,14,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,727,7849186,20-AUG-18,04-AUG-17,13
11919,2017,27864632,95069536,05-AUG-17,N,14,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,727,7849186,20-AUG-18,04-AUG-17,13
11920,2017,27860274,95057003,22-JUL-17,N,18,F,Taken INTO Custody,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,673,7668500,20-AUG-18,19-APR-17,19
11921,2017,27860305,95057170,27-APR-17,N,43,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,673,7668500,20-AUG-18,27-APR-17,2
11922,2017,27860306,95057170,27-APR-17,N,49,F,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,673,7668500,20-AUG-18,27-APR-17,2
11923,2017,27860968,95059656,29-JUL-17,N,31,F,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,673,7848920,20-AUG-18,29-JUL-17,13
11924,2017,27861104,95059941,10-AUG-17,N,17,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,673,7848921,20-AUG-18,10-AUG-17,18
11925,2017,27861267,95060433,29-AUG-17,N,54,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,673,7848921,20-AUG-18,29-AUG-17,19
11926,2017,27862105,95062791,17-AUG-17,N,24,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,699,7849000,20-AUG-18,17-AUG-17,9
11927,2017,27862103,95062791,17-AUG-17,N,28,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,699,7849000,20-AUG-18,17-AUG-17,9
11928,2017,27862823,95064398,27-APR-17,N,46,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,715,7849167,20-AUG-18,22-APR-17,6
11929,2017,27863560,95066412,01-AUG-17,N,32,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,726,7849204,20-AUG-18,01-AUG-17,19
11930,2017,27863666,95066723,07-AUG-17,N,24,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,726,7849204,20-AUG-18,07-AUG-17,17
11931,2017,27864582,95069390,17-AUG-17,N,24,F,Taken INTO Custody,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,White,727,7688757,20-AUG-18,26-JUL-17,7
11932,2017,27864932,95070919,06-JUL-17,N,11,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,737,7849225,20-AUG-18,01-JUL-17,9
11933,2017,27864931,95070919,06-JUL-17,N,14,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,737,7849225,20-AUG-18,01-JUL-17,9
11934,2017,27864928,95070919,06-JUL-17,N,17,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,737,7849225,20-AUG-18,01-JUL-17,9
11935,2017,27864937,95070919,06-JUL-17,N,11,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,737,7849225,20-AUG-18,01-JUL-17,9
11936,2017,27864940,95070919,06-JUL-17,N,14,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,737,7849225,20-AUG-18,01-JUL-17,9
11937,2017,27865420,95071996,15-JUN-17,N,31,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,730,7667505,20-AUG-18,08-JUN-17,10
11938,2017,27876510,95106474,16-AUG-17,N,18,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,728,7849194,20-AUG-18,16-AUG-17,2
11939,2017,27876501,95106474,16-AUG-17,N,18,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,728,7849194,20-AUG-18,16-AUG-17,2
11940,2017,27876506,95106474,16-AUG-17,N,18,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,728,7849194,20-AUG-18,16-AUG-17,2
11941,2017,27876504,95106474,16-AUG-17,N,17,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,728,7849194,20-AUG-18,16-AUG-17,2
11942,2017,27876508,95106474,16-AUG-17,N,18,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,728,7849194,20-AUG-18,16-AUG-17,2
11943,2017,28428110,96709650,30-NOV-17,N,47,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,730,7956135,20-AUG-18,25-NOV-17,8
11944,2017,28428359,96710300,23-NOV-17,N,30,M,Taken INTO Custody,Robbery,Property,Robbery,A,Black or African American,729,7956142,20-AUG-18,17-NOV-17,9
11945,2017,28425888,96702929,19-NOV-17,N,19,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,567,7955952,20-AUG-18,19-NOV-17,13
11946,2017,28425942,96703064,17-NOV-17,N,28,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,571,7955956,20-AUG-18,16-NOV-17,18
11947,2017,28426031,96703257,21-NOV-17,N,36,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,588,7955972,20-AUG-18,21-NOV-17,11
11948,2017,28426877,96705572,13-NOV-17,N,30,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,591,7955976,20-AUG-18,13-NOV-17,13
11949,2017,28427212,96706494,12-NOV-17,N,16,M,Summoned / Cited,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,609,7956009,20-AUG-18,12-NOV-17,1
11950,2017,28246771,96186377,20-OCT-17,M,24,M,Taken INTO Custody,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Asian,512,7688252,20-AUG-18,09-JUL-17,22
11951,2017,28246939,96186851,18-OCT-17,C,46,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,512,7923618,20-AUG-18,18-OCT-17,10
11952,2017,28248120,96190231,14-OCT-17,N,20,F,On View,Impersonation,Property,Fraud Offenses,A,Black or African American,575,7924441,20-AUG-18,14-OCT-17,1
11953,2017,28248189,96190439,19-OCT-17,N,19,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,575,7924441,20-AUG-18,19-OCT-17,13
11954,2017,28248542,96191473,13-OCT-17,N,33,F,Taken INTO Custody,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,590,7924443,20-AUG-18,13-OCT-17,22
11955,2017,28254392,96206772,16-OCT-17,N,41,M,Taken INTO Custody,Negligent Manslaughter,Person,Homicide Offenses,A,Black or African American,729,7667499,20-AUG-18,24-JUN-17,5
11956,2017,28254436,96206860,03-OCT-17,N,25,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,729,7924658,20-AUG-18,03-OCT-17,NA
11957,2017,28254640,96207295,16-OCT-17,N,46,M,On View,Theft From Building,Property,Larceny/Theft Offenses,A,White,729,7924658,20-AUG-18,16-OCT-17,20
11958,2017,28254732,96207473,22-OCT-17,N,34,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,729,7924658,20-AUG-18,22-OCT-17,12
11959,2017,28254974,96208203,16-OCT-17,N,20,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,743,7924683,20-AUG-18,16-OCT-17,14
11960,2017,28255083,96208492,31-OCT-17,N,40,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,25310,7924699,20-AUG-18,26-OCT-17,18
11961,2017,28255735,96210422,06-OCT-17,N,32,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,770,7925688,20-AUG-18,06-OCT-17,1
11962,2017,28255786,96210607,11-OCT-17,N,29,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,770,7925688,20-AUG-18,10-OCT-17,20
11963,2017,28256393,96212693,01-OCT-17,N,20,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,749,7925083,20-AUG-18,01-OCT-17,NA
11964,2017,28257252,96215424,07-OCT-17,N,30,M,Taken INTO Custody,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,728,7688760,20-AUG-18,30-JUL-17,22
11965,2017,28257421,96215899,02-OCT-17,N,22,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,Black or African American,728,7924657,20-AUG-18,02-OCT-17,1
11966,2017,28257467,96216047,25-OCT-17,N,25,M,Taken INTO Custody,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,728,7924657,20-AUG-18,02-OCT-17,11
11967,2017,28257511,96216206,04-OCT-17,N,33,M,Taken INTO Custody,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,Black or African American,728,7924657,20-AUG-18,04-OCT-17,9
11968,2017,28257552,96216407,05-OCT-17,N,25,F,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,728,7924657,20-AUG-18,05-OCT-17,9
11969,2017,28724991,97546454,13-DEC-17,C,28,F,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,512,7923618,20-AUG-18,01-OCT-17,0
11970,2017,28725032,97546581,06-DEC-17,C,19,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,512,7955142,20-AUG-18,08-NOV-17,6
11971,2017,28725152,97547055,15-DEC-17,C,18,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,512,8005490,20-AUG-18,15-DEC-17,18
11972,2017,28725176,97547123,18-DEC-17,C,57,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,512,8005490,20-AUG-18,18-DEC-17,17
11973,2017,28725192,97547177,20-DEC-17,C,17,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,512,8005490,20-AUG-18,20-DEC-17,11
11974,2017,28729696,97561467,30-OCT-17,N,18,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,557,8005731,20-AUG-18,30-OCT-17,11
11975,2017,28729859,97561953,06-JUL-17,N,29,M,On View,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,Black or African American,559,7551966,20-AUG-18,24-MAR-17,0
11976,2017,28729860,97561953,07-JUL-17,N,25,F,On View,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,Black or African American,559,7551966,20-AUG-18,24-MAR-17,0
11977,2017,28730082,97562446,20-NOV-17,N,17,M,On View,Theft From Motor Vehicle,Property,Larceny/Theft Offenses,A,White,560,7955947,20-AUG-18,20-NOV-17,19
11978,2017,28732941,97570449,06-OCT-17,N,29,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,563,8005769,20-AUG-18,06-OCT-17,15
11979,2017,28733259,97571377,02-NOV-17,N,23,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,563,8005770,20-AUG-18,02-NOV-17,14
11980,2017,28733334,97571561,08-NOV-17,N,31,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,563,8005770,20-AUG-18,08-NOV-17,14
11981,2017,28733332,97571561,08-NOV-17,N,30,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,563,8005770,20-AUG-18,08-NOV-17,14
11982,2017,28733363,97571601,09-NOV-17,N,38,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,563,8005770,20-AUG-18,09-NOV-17,10
11983,2017,28735552,97578225,28-OCT-17,N,40,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,574,8005867,20-AUG-18,27-OCT-17,21
11984,2017,28735553,97578225,28-OCT-17,N,25,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,574,8005867,20-AUG-18,27-OCT-17,21
11985,2017,28430770,96717534,10-NOV-17,N,24,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,728,7956132,20-AUG-18,10-NOV-17,15
11986,2017,28723723,97543444,13-NOV-17,N,20,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,506,7923619,20-AUG-18,31-OCT-17,11
11987,2017,28723727,97543444,28-NOV-17,N,17,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,506,7923619,20-AUG-18,31-OCT-17,11
11988,2017,28724381,97544920,09-JAN-18,C,39,F,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,511,7923613,20-AUG-18,17-OCT-17,18
11989,2017,28724398,97544941,04-JAN-18,N,53,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,511,7955098,20-AUG-18,30-NOV-17,18
11990,2017,28724397,97544943,15-JAN-18,C,42,M,On View,Impersonation,Property,Fraud Offenses,A,White,511,7974314,20-AUG-18,19-DEC-17,9
11991,2017,28738313,97586630,04-SEP-17,N,58,M,Taken INTO Custody,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,604,7594203,20-AUG-18,16-APR-17,22
11992,2017,28738380,97586801,01-DEC-17,N,25,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,604,7880069,20-AUG-18,08-SEP-17,21
11993,2017,28738441,97586957,03-JAN-18,N,35,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,604,7974332,20-AUG-18,05-DEC-17,16
11994,2017,28738969,97588592,26-JAN-17,C,42,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,Asian,614,8005993,20-AUG-18,26-JAN-17,12
11995,2017,28739084,97588854,04-APR-17,N,35,F,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,614,8005999,20-AUG-18,04-APR-17,19
11996,2017,28739113,97588927,21-APR-17,C,51,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,614,8005999,20-AUG-18,21-APR-17,14
11997,2017,28739230,97589110,08-JUN-17,C,18,F,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,614,8006004,20-AUG-18,08-JUN-17,16
11998,2017,28739373,97589466,05-SEP-17,C,29,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,614,8006007,20-AUG-18,05-SEP-17,17
11999,2017,28739371,97589466,05-SEP-17,C,30,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,614,8006007,20-AUG-18,05-SEP-17,17
12000,2017,28739394,97589533,02-OCT-17,C,18,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,614,8006008,20-AUG-18,02-OCT-17,17
12001,2017,28739472,97589763,18-DEC-17,C,41,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,614,8006010,20-AUG-18,18-DEC-17,17
12002,2017,28739478,97589788,28-DEC-17,C,29,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,Unknown,614,8006010,20-AUG-18,28-DEC-17,12
12003,2017,28739779,97590414,15-MAY-17,N,33,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,617,8006019,20-AUG-18,15-MAY-17,20
12004,2017,28739781,97590414,15-MAY-17,N,30,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,617,8006019,20-AUG-18,15-MAY-17,20
12005,2017,28739852,97590571,30-JUN-17,N,34,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,617,8006020,20-AUG-18,30-JUN-17,18
12006,2017,28739935,97590783,19-SEP-17,N,31,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,617,7924456,20-AUG-18,19-SEP-17,21
12007,2017,28740080,97591193,25-JUL-17,N,20,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,620,7848672,20-AUG-18,18-JUL-17,4
12008,2017,28740079,97591193,24-JUL-17,N,19,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,620,7848672,20-AUG-18,18-JUL-17,4
12009,2017,28740301,97591804,06-MAY-17,N,45,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,621,7848668,20-AUG-18,06-MAY-17,17
12010,2017,28740531,97592291,25-SEP-17,N,40,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,624,7528589,20-AUG-18,18-FEB-17,18
12011,2017,28743643,97601703,25-AUG-17,N,39,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,666,8007935,20-AUG-18,17-AUG-17,0
12012,2017,28743646,97601703,25-AUG-17,N,42,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,666,8007935,20-AUG-18,17-AUG-17,0
12013,2017,28743675,97601776,01-SEP-17,N,23,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,666,8007935,20-AUG-18,25-AUG-17,20
12014,2017,28744058,97603849,31-OCT-17,C,34,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,675,7924608,20-AUG-18,31-OCT-17,14
12015,2017,28428906,96711889,14-NOV-17,N,20,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,743,7956149,20-AUG-18,14-NOV-17,NA
12016,2017,28429295,96712896,24-NOV-17,N,28,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,773,7956174,20-AUG-18,24-NOV-17,15
12017,2017,25887386,89004937,27-JAN-17,N,23,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Asian,770,7530166,17-AUG-18,27-JAN-17,0
12018,2017,26403323,90493731,19-MAY-17,N,42,M,On View,Arson,Property,Arson,A,White,505,7609257,17-AUG-18,15-MAY-17,3
12019,2017,26403376,90493986,16-MAY-17,N,26,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,516,7609259,17-AUG-18,16-MAY-17,11
