N,DATA_YEAR,ARRESTEE_ID,INCIDENT_ID,ARREST_DATE,MULTIPLE_INDICATOR,AGE_NUM,SEX_CODE,ARREST_TYPE_NAME,OFFENSE_NAME,CRIME_AGAINST,OFFENSE_CATEGORY_NAME,OFFENSE_GROUP,RACE_DESC,AGENCY_ID,NIBRS_MONTH_ID,SUBMISSION_DATE,INCIDENT_DATE,INCIDENT_HOUR
2272,2017,26271195,90132168,29-MAY-17,N,21,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9735,7589216,17-AUG-18,19-MAY-17,9
2273,2017,26271189,90132168,29-MAY-17,N,22,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9735,7589216,17-AUG-18,19-MAY-17,9
2274,2017,26271329,90132459,08-MAY-17,N,31,M,Summoned / Cited,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,Black or African American,9809,7493323,17-AUG-18,28-JAN-17,NA
2275,2017,26271716,90133631,10-MAY-17,N,39,F,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9739,7589230,17-AUG-18,10-MAY-17,15
2276,2017,26271805,90133930,15-MAY-17,N,26,M,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9739,7589230,17-AUG-18,15-MAY-17,0
2277,2017,26271958,90134492,29-MAY-17,N,34,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7589230,17-AUG-18,29-MAY-17,9
2278,2017,26707019,91392681,15-AUG-17,N,38,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7633127,17-AUG-18,15-AUG-17,18
2279,2017,26707069,91392884,16-AUG-17,N,41,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7633127,17-AUG-18,16-AUG-17,12
2280,2017,26707361,91393905,19-AUG-17,C,27,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,10161,7633127,17-AUG-18,19-AUG-17,16
2281,2017,26202247,89918458,28-MAR-17,N,19,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,10161,7524031,17-AUG-18,28-MAR-17,13
2282,2017,26202371,89919190,29-MAR-17,C,18,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7524031,17-AUG-18,29-MAR-17,18
2283,2017,26203424,89924232,07-APR-17,N,17,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7554121,17-AUG-18,06-APR-17,23
2284,2017,26203762,89925115,08-APR-17,N,23,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7554121,17-AUG-18,08-APR-17,13
2285,2017,26204211,89926221,10-APR-17,N,25,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,10161,7554121,17-AUG-18,10-APR-17,19
2286,2017,26269814,90129847,05-MAY-17,C,21,M,Taken INTO Custody,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,9714,7589207,17-AUG-18,05-MAY-17,1
2287,2017,26270226,90130652,18-MAY-17,N,38,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9723,7589211,17-AUG-18,18-MAY-17,11
2288,2017,26278842,90150790,21-APR-17,N,25,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,10161,7554121,17-AUG-18,21-APR-17,11
2289,2017,26280650,90154844,01-MAY-17,M,20,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7576189,17-AUG-18,01-MAY-17,16
2290,2017,26280873,90155408,03-MAY-17,N,47,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7576189,17-AUG-18,03-MAY-17,13
2291,2017,26281022,90155757,04-MAY-17,N,41,F,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7576189,17-AUG-18,04-MAY-17,22
2292,2017,26281407,90157444,12-MAY-17,N,28,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7576189,17-AUG-18,12-MAY-17,21
2293,2017,26281656,90158395,16-MAY-17,N,37,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,10161,7576189,17-AUG-18,16-MAY-17,12
2294,2017,26281829,90158968,18-MAY-17,N,21,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,10161,7576189,17-AUG-18,18-MAY-17,0
2295,2017,26281876,90159197,18-MAY-17,C,41,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Asian,10161,7576189,17-AUG-18,18-MAY-17,16
2296,2017,26191102,89885022,25-MAR-17,N,23,M,On View,Credit Card/Automated Teller Machine Fraud,Property,Fraud Offenses,A,White,9809,7525427,17-AUG-18,21-MAR-17,19
2297,2017,26193289,89890367,03-APR-17,N,23,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7525482,17-AUG-18,19-MAR-17,18
2298,2017,26202370,89919130,29-MAR-17,C,28,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7524031,17-AUG-18,29-MAR-17,11
2299,2017,26921870,92067180,24-SEP-17,N,32,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9542,7687778,17-AUG-18,19-SEP-17,17
2300,2017,26921869,92067180,24-SEP-17,N,33,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,9542,7687778,17-AUG-18,19-SEP-17,17
2301,2017,27228946,93011515,08-SEP-17,C,19,M,On View,Robbery,Property,Robbery,A,Black or African American,10161,7659990,17-AUG-18,08-SEP-17,0
2302,2017,26540320,90906799,18-JUN-17,C,34,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7589915,17-AUG-18,18-JUN-17,18
2303,2017,26540337,90906872,18-JUN-17,C,47,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7589915,17-AUG-18,18-JUN-17,16
2304,2017,26540613,90908035,22-JUN-17,M,22,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7589915,17-AUG-18,22-JUN-17,20
2305,2017,26540616,90908035,22-JUN-17,C,19,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7589915,17-AUG-18,22-JUN-17,20
2306,2017,26540615,90908035,22-JUN-17,M,21,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7589915,17-AUG-18,22-JUN-17,20
2307,2017,26540740,90908440,23-JUN-17,C,23,M,On View,Robbery,Property,Robbery,A,Black or African American,10161,7589915,17-AUG-18,23-JUN-17,12
2308,2017,26541577,90912110,27-JUN-17,C,17,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7589915,17-AUG-18,27-JUN-17,16
2309,2017,26541915,90913221,28-JUN-17,C,38,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,10161,7589915,17-AUG-18,28-JUN-17,13
2310,2017,26543112,90917398,02-JUL-17,N,34,F,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,10161,7606864,17-AUG-18,02-JUL-17,17
2311,2017,26543951,90920161,07-JUL-17,C,55,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7606864,17-AUG-18,07-JUL-17,19
2312,2017,26543952,90920161,07-JUL-17,C,18,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7606864,17-AUG-18,07-JUL-17,19
2313,2017,26544525,90921922,12-JUL-17,N,31,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7606864,17-AUG-18,12-JUL-17,20
2314,2017,26544526,90921922,12-JUL-17,N,27,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7606864,17-AUG-18,12-JUL-17,20
2315,2017,26544617,90922251,13-JUL-17,N,39,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7606864,17-AUG-18,13-JUL-17,17
2316,2017,26545180,90924568,24-JUL-17,C,42,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7606864,17-AUG-18,23-JUL-17,23
2317,2017,26530181,90877261,16-JUL-17,N,36,F,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7631825,17-AUG-18,16-JUL-17,17
2318,2017,26530815,90879538,20-JUL-17,N,22,F,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,9962,7606199,17-AUG-18,25-JUN-17,0
2319,2017,26530888,90879830,20-JUL-17,N,28,F,Taken INTO Custody,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9962,7631826,17-AUG-18,08-JUL-17,13
2320,2017,26530902,90879965,09-JUL-17,N,45,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9962,7631826,17-AUG-18,09-JUL-17,15
2321,2017,26533378,90887244,07-JUL-17,N,37,M,On View,Theft From Building,Property,Larceny/Theft Offenses,A,White,9963,7608372,17-AUG-18,01-JUL-17,0
2322,2017,26533385,90887269,02-JUL-17,N,13,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7608372,17-AUG-18,02-JUL-17,16
2323,2017,26543582,90918967,04-JUL-17,N,15,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7606864,17-AUG-18,04-JUL-17,19
2324,2017,26543795,90919692,06-JUL-17,N,34,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,10161,7606864,17-AUG-18,06-JUL-17,13
2325,2017,26543799,90919718,06-JUL-17,C,30,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7606864,17-AUG-18,06-JUL-17,12
2326,2017,26544382,90921454,11-JUL-17,C,35,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7606864,17-AUG-18,11-JUL-17,13
2327,2017,26544401,90921498,11-JUL-17,N,21,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7606864,17-AUG-18,11-JUL-17,17
2328,2017,27108733,92634099,07-JUL-17,N,23,F,Taken INTO Custody,Robbery,Property,Robbery,A,White,10161,7576189,17-AUG-18,18-MAY-17,0
2329,2017,27110694,92640295,22-SEP-17,N,50,M,On View,Counterfeiting/Forgery,Property,Counterfeiting/Forgery,A,Black or African American,10161,7659990,17-AUG-18,22-SEP-17,11
2330,2017,27110812,92640538,23-SEP-17,N,30,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7659990,17-AUG-18,23-SEP-17,8
2331,2017,27763869,94801960,10-OCT-17,N,29,M,Taken INTO Custody,Motor Vehicle Theft,Property,Motor Vehicle Theft,A,White,10161,7606864,20-AUG-18,06-JUL-17,5
2332,2017,27766334,94809157,08-OCT-17,N,16,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7689806,20-AUG-18,08-OCT-17,9
2333,2017,27766332,94809157,08-OCT-17,N,15,M,On View,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,10161,7689806,20-AUG-18,08-OCT-17,9
2334,2017,27766384,94809328,10-OCT-17,M,28,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7689806,20-AUG-18,10-OCT-17,18
2335,2017,27766393,94809351,11-OCT-17,N,15,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7689806,20-AUG-18,06-OCT-17,11
2336,2017,27766508,94809668,17-OCT-17,C,35,M,On View,Robbery,Property,Robbery,A,Black or African American,10161,7689806,20-AUG-18,17-OCT-17,2
2337,2017,27767625,94812294,12-NOV-17,N,48,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7716677,20-AUG-18,12-NOV-17,13
2338,2017,27768165,94813769,16-NOV-17,N,32,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,10161,7716677,20-AUG-18,16-NOV-17,17
2339,2017,27768478,94814546,19-NOV-17,N,52,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7716677,20-AUG-18,19-NOV-17,23
2340,2017,27751938,94769782,20-DEC-17,N,38,F,Taken INTO Custody,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,9735,7830699,20-AUG-18,20-DEC-17,1
2341,2017,27751944,94769782,20-DEC-17,N,27,F,Taken INTO Custody,Stolen Property Offenses,Property,Stolen Property Offenses,A,Black or African American,9735,7830699,20-AUG-18,20-DEC-17,1
2342,2017,27754054,94774717,06-DEC-17,N,21,F,On View,Theft From Building,Property,Larceny/Theft Offenses,A,Black or African American,10043,7659612,20-AUG-18,13-SEP-17,12
2343,2017,27112571,92647062,03-OCT-17,C,20,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7659990,17-AUG-18,15-SEP-17,21
2344,2017,27112573,92647062,03-OCT-17,C,19,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7659990,17-AUG-18,15-SEP-17,21
2345,2017,27112612,92647288,03-OCT-17,M,44,M,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,10161,7689806,17-AUG-18,03-OCT-17,0
2346,2017,27112817,92648209,05-OCT-17,C,26,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7689806,17-AUG-18,05-OCT-17,18
2347,2017,27112902,92648598,06-OCT-17,C,33,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7689806,17-AUG-18,06-OCT-17,18
2348,2017,27112979,92648916,07-OCT-17,N,23,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,10161,7689806,17-AUG-18,07-OCT-17,5
2349,2017,27113475,92651438,17-OCT-17,N,63,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7689806,17-AUG-18,17-OCT-17,13
2350,2017,27113806,92652484,22-OCT-17,N,38,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,10161,7689806,17-AUG-18,21-OCT-17,19
2351,2017,27114048,92653474,27-OCT-17,C,20,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7689806,17-AUG-18,27-OCT-17,18
2352,2017,27772191,94825459,09-DEC-17,C,35,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,10161,7742280,20-AUG-18,09-DEC-17,18
2353,2017,27772193,94825459,09-DEC-17,C,32,F,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,10161,7742280,20-AUG-18,09-DEC-17,18
2354,2017,27772454,94826516,13-DEC-17,C,39,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7742280,20-AUG-18,13-DEC-17,11
2355,2017,27756021,94779352,05-FEB-17,N,31,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7495709,20-AUG-18,05-FEB-17,20
2356,2017,27756026,94779352,05-FEB-17,N,36,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7495709,20-AUG-18,05-FEB-17,20
2357,2017,27756019,94779352,05-FEB-17,N,17,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7495709,20-AUG-18,05-FEB-17,20
2358,2017,27756568,94780436,04-DEC-17,N,27,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7743940,20-AUG-18,04-DEC-17,17
2359,2017,27756566,94780436,04-DEC-17,N,28,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7743940,20-AUG-18,04-DEC-17,17
2360,2017,27756570,94780436,04-DEC-17,N,23,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7743940,20-AUG-18,04-DEC-17,17
2361,2017,27756592,94780522,07-DEC-17,N,47,M,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7743940,20-AUG-18,07-DEC-17,15
2362,2017,27756621,94780561,10-DEC-17,N,24,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9963,7743940,20-AUG-18,10-DEC-17,15
2363,2017,27765087,94805697,09-OCT-17,C,34,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7659990,20-AUG-18,09-SEP-17,2
2364,2017,27771232,94822392,29-NOV-17,N,39,M,Summoned / Cited,False Pretenses/Swindle/Confidence Game,Property,Fraud Offenses,A,White,10161,7716677,20-AUG-18,29-NOV-17,11
2365,2017,27763661,94801320,06-OCT-17,N,49,M,Taken INTO Custody,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,Black or African American,10161,7589915,20-AUG-18,06-JUN-17,13
2366,2017,27769772,94817912,24-NOV-17,C,58,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7716677,20-AUG-18,24-NOV-17,19
2367,2017,27107481,92630333,18-AUG-17,C,29,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7494133,17-AUG-18,13-FEB-17,13
2368,2017,27109128,92635029,13-JUN-17,M,25,M,On View,Murder and Nonnegligent Manslaughter,Person,Homicide Offenses,A,Black or African American,10161,7589915,17-AUG-18,01-JUN-17,12
2369,2017,27110078,92638245,13-SEP-17,N,43,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7659990,17-AUG-18,12-SEP-17,23
2370,2017,27110185,92638695,17-SEP-17,M,45,M,On View,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7659990,17-AUG-18,17-SEP-17,12
2371,2017,27754810,94776773,12-DEC-17,N,20,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9717,7659506,20-AUG-18,05-SEP-17,7
2372,2017,27756041,94779377,10-MAR-17,N,33,F,On View,Burglary/Breaking & Entering,Property,Burglary/Breaking & Entering,A,White,9963,7525482,20-AUG-18,10-MAR-17,19
2373,2017,27216956,92977765,05-DEC-17,C,12,M,Summoned / Cited,Theft From Building,Property,Larceny/Theft Offenses,A,Black or African American,9534,7740497,17-AUG-18,30-NOV-17,19
2374,2017,27217669,92979521,28-NOV-17,N,26,F,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,White,9735,7740507,17-AUG-18,21-NOV-17,15
2375,2017,27218308,92981523,19-NOV-17,N,50,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,Black or African American,9739,7740510,17-AUG-18,19-NOV-17,18
2376,2017,26940471,92114473,30-JUL-17,N,24,M,Taken INTO Custody,Stolen Property Offenses,Property,Stolen Property Offenses,A,White,10161,7494133,17-AUG-18,04-FEB-17,20
2377,2017,26941368,92117729,15-JUL-17,C,54,F,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,White,10161,7606864,17-AUG-18,15-JUL-17,15
2378,2017,26941964,92119298,02-AUG-17,N,17,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7606864,17-AUG-18,27-JUL-17,16
2379,2017,26942681,92121891,20-AUG-17,N,16,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7633127,17-AUG-18,19-AUG-17,18
2380,2017,26943537,92124643,26-AUG-17,N,27,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7633127,17-AUG-18,26-AUG-17,18
2381,2017,26944525,92128503,31-AUG-17,N,34,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7633127,17-AUG-18,31-AUG-17,21
2382,2017,26944745,92129608,03-SEP-17,M,44,M,Summoned / Cited,Shoplifting,Property,Larceny/Theft Offenses,A,White,10161,7659990,17-AUG-18,03-SEP-17,12
2383,2017,26945269,92131775,12-SEP-17,N,36,F,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7659990,17-AUG-18,11-SEP-17,22
2384,2017,26945538,92133246,18-SEP-17,N,34,M,Summoned / Cited,Destruction/Damage/Vandalism of Property,Property,Destruction/Damage/Vandalism of Property,A,Black or African American,10161,7659990,17-AUG-18,18-SEP-17,1
2385,2017,26945672,92133984,21-SEP-17,N,65,M,On View,All Other Larceny,Property,Larceny/Theft Offenses,A,Black or African American,10161,7659990,17-AUG-18,21-SEP-17,13
2386,2017,26945262,92131753,11-SEP-17,N,35,F,On View,Robbery,Property,Robbery,A,White,10161,7659990,17-AUG-18,11-SEP-17,21
2387,2017,26930480,92083055,22-AUG-17,N,24,F,On View,Shoplifting,Property,Larceny/Theft Offenses,A,White,9963,7659625,17-AUG-18,22-AUG-17,16
2388,2017,27095543,92587842,18-OCT-17,N,32,M,Taken INTO Custody,Shoplifting,Property,Larceny/Theft Offenses,A,White,9739,7714632,17-AUG-18,18-OCT-17,12
2389,2017,27095579,92587953,19-OCT-17,N,21,M,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9739,7714632,17-AUG-18,19-OCT-17,19
2390,2017,27095576,92587953,19-OCT-17,N,20,F,Summoned / Cited,All Other Larceny,Property,Larceny/Theft Offenses,A,White,9739,7714632,17-AUG-18,19-OCT-17,19
