"DATA_YEAR.x" "INCIDENT_ID" "PROP_LOSS_NAME" "PROP_LOSS_DESC" "PROPERTY_VALUE" "PROP_DESC_NAME"
"1083" 2017 91328487 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 450 "Other"
"1084" 2017 91328609 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1600 "Other"
"1085" 2017 92050630 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1086" 2017 92050665 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1087" 2017 92050708 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 140 "Other"
"1088" 2017 92050708 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 70 "Jewelry/ Precious Metals"
"1089" 2017 92050783 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"1090" 2017 92050783 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1091" 2017 92050803 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 200 "Other"
"1092" 2017 92050869 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 162 "Money"
"1093" 2017 92050882 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 400 "Computer Hard/ Software"
"1094" 2017 92050918 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1095" 2017 92050633 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 213 "Merchandise"
"1096" 2017 92050692 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 200 "Structure/ Single dwelling"
"1097" 2017 92050831 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1098" 2017 92050670 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 769 "Other"
"1099" 2017 92050683 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 1 "Other"
"1100" 2017 92050710 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"1101" 2017 92050718 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 100 "Vehicle Parts"
"1102" 2017 92050799 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 860 "Money"
"1103" 2017 92050822 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 10 "Money"
"1104" 2017 92050892 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 548 "Merchandise"
"1105" 2017 92050564 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 600 "Money"
"1106" 2017 92050592 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 180 "Other"
"1107" 2017 92050690 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1108" 2017 92050690 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"1109" 2017 92050740 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Purse/ Wallet"
"1110" 2017 92050751 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"1111" 2017 92050751 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 50 "Purse/ Wallet"
"1112" 2017 92050751 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Consumable Goods"
"1113" 2017 92050768 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 550 "Firearms"
"1114" 2017 92050842 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 60 "Money"
"1115" 2017 92050893 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1650 "Money"
"1116" 2017 92050900 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1117" 2017 92963297 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 100 "Clothes/ Furs"
"1118" 2017 92963297 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 250 "Firearms"
"1119" 2017 92963322 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1120" 2017 92963322 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"1121" 2017 92963328 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"1122" 2017 92963328 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1123" 2017 92963407 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1574 "Radio/ TV/ VCR"
"1124" 2017 92963472 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"1125" 2017 92963472 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"1126" 2017 92963472 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 20 "Purse/ Wallet"
"1127" 2017 92050614 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1128" 2017 92050638 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 5500 "Jewelry/ Precious Metals"
"1129" 2017 92050791 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1130" 2017 92050870 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1192 "Other"
"1131" 2017 92050879 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 100 "Money"
"1132" 2017 92050879 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"1133" 2017 92050879 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 500 "Purse/ Wallet"
"1134" 2017 92050879 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 38 "Office Equipment"
"1135" 2017 92963293 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 50 "Other"
"1136" 2017 92963293 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"1137" 2017 92963293 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 400 "Money"
"1138" 2017 92963311 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"1139" 2017 92963311 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 25 "Purse/ Wallet"
"1140" 2017 92963373 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 3800 "Other"
"1141" 2017 92963467 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 20 "Purse/ Wallet"
"1142" 2017 92963467 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"1143" 2017 92963467 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"1144" 2017 92963467 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 10 "Money"
"1145" 2017 92963467 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 2000 "Automobile"
"1146" 2017 92963490 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1147" 2017 92963519 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1148" 2017 92963339 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1149" 2017 92963374 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 975 "Office Equipment"
"1150" 2017 92963374 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 250 "Radio/ TV/ VCR"
"1151" 2017 92963374 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 300 "Computer Hard/ Software"
"1152" 2017 92963385 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 1 "Vehicle Parts"
"1153" 2017 92963398 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 600 "Computer Hard/ Software"
"1154" 2017 92963444 "None" "None" NA NA
"1155" 2017 92963486 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 825 "Computer Hard/ Software"
"1156" 2017 92963527 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 700 "Other"
"1157" 2017 92963382 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 1 "Vehicle Parts"
"1158" 2017 92963403 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 10 "Money"
"1159" 2017 92963403 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1 "Other"
"1160" 2017 92963403 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 200 "Purse/ Wallet"
"1161" 2017 92963403 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"1162" 2017 92963473 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 820 "Other"
"1163" 2017 94738409 "None" "None" NA NA
"1164" 2017 94738563 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1000 "Jewelry/ Precious Metals"
"1165" 2017 94738563 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 2700 "Radio/ TV/ VCR"
"1166" 2017 94738635 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 300 "Money"
"1167" 2017 94738718 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1168" 2017 91328358 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 2 "Other"
"1169" 2017 91328358 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 10 "Money"
"1170" 2017 91328358 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"1171" 2017 91328416 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 511 "Money"
"1172" 2017 91328455 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1173" 2017 91328514 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1174" 2017 91328587 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"1175" 2017 91328587 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 100 "Purse/ Wallet"
"1176" 2017 91328587 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 80 "Money"
"1177" 2017 91328622 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"1178" 2017 91328622 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1179" 2017 91328643 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1180" 2017 91328643 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"1181" 2017 91328663 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1182" 2017 91328393 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 299 "Money"
"1183" 2017 91328412 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 50 "Tools"
"1184" 2017 91328412 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 5 "Office Equipment"
"1185" 2017 91328460 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 129 "Tools"
"1186" 2017 91328460 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 44 "Other"
"1187" 2017 91328489 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1188" 2017 91328586 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 2818 "Money"
"1189" 2017 91328672 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 700 "Other"
"1190" 2017 94738345 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"1191" 2017 94738345 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Firearms"
"1192" 2017 94738345 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1193" 2017 94738439 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 600 "Other"
"1194" 2017 94738475 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1195" 2017 94738487 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"1196" 2017 94738487 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1197" 2017 94738529 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 725 "Other"
"1198" 2017 94738529 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 300 "Purse/ Wallet"
"1199" 2017 94738529 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"1200" 2017 94738569 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 46 "Money"
"1201" 2017 94738569 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 0 "Credit/ Debit cards"
"1202" 2017 94738584 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1203" 2017 94738584 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"1204" 2017 94738616 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 55 "Money"
"1205" 2017 94738616 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 500 "Firearms"
"1206" 2017 94738616 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 500 "Other"
"1207" 2017 94738618 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"1208" 2017 94738618 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1209" 2017 94738628 "Counterfeited/Forged" "Counterfeited/Forged" 20 "Money"
"1210" 2017 94738655 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 700 "Radio/ TV/ VCR"
"1211" 2017 94738662 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1212" 2017 94738705 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"1213" 2017 94738705 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1214" 2017 94738743 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 130 "Other"
"1215" 2017 95483238 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1360 "Tools"
"1216" 2017 92963288 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 350 "Computer Hard/ Software"
"1217" 2017 92963304 "Recovered" "Recovered (to impound property that was previously stolen)" 2 "Other"
"1218" 2017 92963304 "Recovered" "Recovered (to impound property that was previously stolen)" 0 "Credit/ Debit cards"
"1219" 2017 92963304 "Recovered" "Recovered (to impound property that was previously stolen)" 0 "Non Negotiable Instruments"
"1220" 2017 92963320 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 850 "Computer Hard/ Software"
"1221" 2017 92963426 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1222" 2017 92963426 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"1223" 2017 92963449 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1224" 2017 92963457 "Destroyed/Damaged/Vandalized" "Destroyed/Damaged/Vandalized" 300 "Vehicle Parts"
"1225" 2017 92050554 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1226" 2017 92050554 "Seized" "Seized (to impound property that was not previously stolen)" 1 "Drug Equipment"
"1227" 2017 92050575 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1228" 2017 92050762 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 30 "Purse/ Wallet"
"1229" 2017 92050762 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 500 "Money"
"1230" 2017 92050819 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 1299 "Firearms"
"1231" 2017 92050539 "Seized" "Seized (to impound property that was not previously stolen)" NA "Drugs/ Narcotics"
"1232" 2017 92050663 "Stolen/Etc" "Stolen/Etc. (includes bribed, defrauded, embezzled, extorted, ransomed, robbed, etc.)" 917 "Other"
