"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2017,7528165,592,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_AR0230200_NIBRS",15892379,0
2017,7593342,592,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_AR0230200_NIBRS",15892430,0
2017,7848566,592,4,2017,"I",01-APR-04,"Y","F","C","2017_04_AR0230200_NIBRS",15892559,0
2017,8005921,592,5,2017,"Z",01-MAY-05,"Y","F","C","2017_05_AR0230200_NIBRS",20478033,0
2017,7848569,592,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_AR0230200_NIBRS",15892597,0
2017,7848574,592,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_AR0230200_NIBRS",27617903,0
2017,7848576,592,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_AR0230200_NIBRS",27612866,0
2017,7880049,592,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_AR0230200_NIBRS",16763187,0
2017,8005923,592,10,2017,"Z",01-OCT-10,"Y","F","C","2017_10_AR0230200_NIBRS",20478042,0
2017,8005919,592,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_AR0230200_NIBRS",20478009,0
2017,8005920,592,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_AR0230200_NIBRS",20478023,0
2017,7510368,559,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_AR0150000_NIBRS",27612317,0
2017,7528082,559,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_AR0150000_NIBRS",20443665,0
2017,7512320,587,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_AR0220000_NIBRS",7553909,0
2017,7593322,587,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_AR0220000_NIBRS",7553942,0
2017,7593323,587,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_AR0220000_NIBRS",7553989,0
2017,7512358,631,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_AR0350000_NIBRS",22307855,0
2017,7528605,631,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_AR0350000_NIBRS",20494911,0
2017,7552033,631,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_AR0350000_NIBRS",22307874,0
2017,7610398,631,4,2017,"I",01-APR-04,"Y","F","C","2017_04_AR0350000_NIBRS",22307889,0
2017,7610399,631,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_AR0350000_NIBRS",22307906,0
2017,7848766,631,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_AR0350000_NIBRS",22307927,0
2017,7848768,631,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_AR0350000_NIBRS",22307947,0
2017,7848770,631,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_AR0350000_NIBRS",22307964,0
2017,7880248,631,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_AR0350000_NIBRS",22308001,0
2017,7924528,631,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_AR0350000_NIBRS",24268032,0
2017,7956095,631,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_AR0350000_NIBRS",27623171,0
2017,8007785,631,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_AR0350000_NIBRS",27618809,0
2017,7848097,534,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_AR0080000_NIBRS",15855665,0
2017,7848098,534,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_AR0080000_NIBRS",15855724,0
2017,7848099,534,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_AR0080000_NIBRS",15855779,0
2017,7848100,534,4,2017,"I",01-APR-04,"Y","F","C","2017_04_AR0080000_NIBRS",15856195,0
2017,7848101,534,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_AR0080000_NIBRS",15856257,0
2017,7848103,534,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_AR0080000_NIBRS",15856296,0
2017,7848105,534,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_AR0080000_NIBRS",15856341,0
2017,7848107,534,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_AR0080000_NIBRS",15856372,0
2017,7880012,534,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_AR0080000_NIBRS",16756780,0
2017,7924407,534,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_AR0080000_NIBRS",17988730,0
2017,7955125,534,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_AR0080000_NIBRS",18850078,0
2017,7974307,534,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_AR0080000_NIBRS",19361258,0
2017,7530166,770,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_AR0720100_NIBRS",24466375,0
2017,7596331,770,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_AR0720100_NIBRS",21572490,0
2017,7596332,770,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_AR0720100_NIBRS",24273594,0
2017,7611714,770,4,2017,"I",01-APR-04,"Y","F","C","2017_04_AR0720100_NIBRS",24356595,0
2017,7667769,770,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_AR0720100_NIBRS",24278832,0
2017,7667764,770,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_AR0720100_NIBRS",24466396,0
2017,7851338,770,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_AR0720100_NIBRS",24466425,0
2017,7851339,770,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_AR0720100_NIBRS",22363424,0
2017,7881009,770,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_AR0720100_NIBRS",24461740,0
2017,7925688,770,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_AR0720100_NIBRS",24470413,0
2017,7956177,770,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_AR0720100_NIBRS",24461768,0
2017,8011591,770,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_AR0720100_NIBRS",24466506,0
2017,7512409,715,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_AR0580000_NIBRS",15950268,0
2017,7849162,715,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_AR0580000_NIBRS",15950387,0
2017,7849164,715,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_AR0580000_NIBRS",15950437,0
2017,7849167,715,4,2017,"I",01-APR-04,"Y","F","C","2017_04_AR0580000_NIBRS",15950471,0
2017,7849169,715,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_AR0580000_NIBRS",15950515,0
