"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2017,26852910,1,26873942
2017,26852954,1,26873987
2017,26852963,1,26873995
2017,26852999,1,26874031
2017,26853009,1,26874041
2017,26853100,1,26874131
2017,26855181,1,26876213
2017,26855198,1,26876230
2017,26855195,1,26876227
2017,26855225,1,26876257
2017,26855236,1,26876268
2017,26855301,1,26876333
2017,26855346,7,26876378
2017,26855353,1,26876385
2017,26855405,1,26876437
2017,26855441,1,26876473
2017,26855574,1,26876605
2017,26855576,1,26876608
2017,26855587,1,26876619
2017,26855585,1,26876617
2017,26855590,1,26876622
2017,26855586,1,26876618
2017,26855602,1,26876636
2017,26855617,1,26876650
2017,26855670,1,26876702
2017,26855677,1,26876709
2017,26855757,1,26876789
2017,26855856,1,26876888
2017,26855924,1,26876956
2017,26855923,1,26876955
2017,26855966,1,26876998
2017,26856012,1,26877044
2017,26856076,1,26877109
2017,26856119,1,26877150
2017,26856128,1,26877160
2017,26856151,1,26877184
2017,26856223,1,26877258
2017,26856352,1,26877387
2017,26856383,1,26877418
2017,26856394,1,26877429
2017,26856420,1,26877455
2017,26856457,1,26877492
2017,26856546,1,26877581
2017,26856603,1,26877639
